prod_id,prod_desc,prod_long_desc,theme_name,ages,piece_count,set_name,country,list_price,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
630,blah,blahblah,Classic,4+,1,Brick Separator,US,2.49,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,AU,2.2724,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,AT,3.0378000000000003,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,BE,3.0378000000000003,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,CA,2.3322000000000003,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,CH,2.958,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,CZ,3.3120000000000003,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,DE,3.0378000000000003,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,DN,2.4,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,ES,3.0378000000000003,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,FI,3.599,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,FR,3.0378000000000003,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,GB,2.786,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,IE,3.0378000000000003,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,IT,3.0378000000000003,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,LU,3.0378000000000003,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,NO,3.12,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,NL,3.0378000000000003,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,NZ,3.5429,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,PL,2.8971,180.0,4.0,Very Easy,4.8,4.6
630,blah,blahblah,Classic,4+,1,Brick Separator,PT,3.0378000000000003,180.0,4.0,Very Easy,4.8,4.6
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,US,14.99,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,AU,13.6724,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,AT,18.2878,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,BE,18.2878,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,CA,15.5922,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,CH,18.258,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,CZ,16.752,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,DE,17.0678,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,DN,15.6,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,ES,17.0678,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,FI,21.899,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,FR,15.8478,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,GB,14.686,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,IE,16.104,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,IT,15.2378,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,LU,18.2878,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,NO,19.487000000000002,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,NL,18.2878,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,NZ,17.7429,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,PL,17.3971,15.0,4.4,Easy,4.0,3.3
2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,PT,17.0678,15.0,4.4,Easy,4.0,3.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,US,14.99,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,AU,13.6724,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,AT,12.1878,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,BE,12.1878,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,CA,15.5922,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,CH,12.138,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,CZ,11.952,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,DE,14.6278,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,DN,12.0,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,ES,14.6278,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,FI,15.799,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,FR,14.6278,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,GB,14.686,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,IE,13.4078,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,IT,10.9678,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,LU,12.1878,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,NO,12.987000000000002,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,NL,12.1878,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,NZ,14.192899999999998,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,PL,11.5971,85.0,4.1,Very Easy,3.5,2.3
7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,PT,14.6278,85.0,4.1,Very Easy,3.5,2.3
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,US,14.99,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,AU,13.6724,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,AT,12.1878,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,BE,12.1878,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,CA,15.5922,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,CH,12.138,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,CZ,11.952,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,DE,14.6278,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,DN,12.0,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,ES,14.6278,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,FI,15.799,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,FR,14.6278,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,GB,14.686,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,IE,13.4078,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,IT,10.9678,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,LU,12.1878,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,NO,12.987000000000002,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,NL,12.1878,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,NZ,14.192899999999998,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,PL,11.5971,40.0,4.1,Very Easy,3.9,2.8
7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,PT,14.6278,40.0,4.1,Very Easy,3.9,2.8
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,US,19.99,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,AU,22.7924,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,AT,21.9478,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,BE,21.9478,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,CA,19.4922,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,CH,20.298,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,CZ,23.952,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,DE,21.9478,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,DN,18.0,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,ES,21.9478,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,FI,24.339,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,FR,23.1678,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,GB,22.386,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,IE,22.3138,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,IT,20.7278,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,LU,21.9478,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,NO,25.987,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,NL,21.9478,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,NZ,24.8429,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,PL,23.197099999999995,89.0,2.9,Easy,2.5,2.2
7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,PT,21.9478,89.0,2.9,Easy,2.5,2.2
7895,blah,blahblah,City,5-12,8,Switching Tracks,US,15.99,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,AU,18.9924,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,AT,24.3878,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,BE,24.3878,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,CA,15.5922,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,CH,23.358,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,CZ,23.952,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,DE,24.3878,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,DN,21.6,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,ES,24.3878,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,FI,30.439,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,FR,24.3878,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,GB,22.386,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,IE,22.3138,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,IT,24.3878,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,LU,24.3878,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,NO,28.587000000000003,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,NL,24.3878,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,NZ,24.8429,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,PL,26.0971,47.0,4.2,Very Easy,4.1,3.6
7895,blah,blahblah,City,5-12,8,Switching Tracks,PT,24.3878,47.0,4.2,Very Easy,4.1,3.6
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,US,29.99,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,AU,37.9924,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,AT,45.1278,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,BE,48.7878,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,CA,31.192200000000003,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,CH,45.798,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,CZ,47.952,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,DE,43.9078,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,DN,36.0,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,ES,43.9078,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,FI,54.83900000000001,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,FR,48.7878,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,GB,48.986,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,IE,43.3954,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,IT,45.1278,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,LU,48.7878,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,NO,51.87000000000001,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,NL,48.7878,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,NZ,49.6929,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,PL,49.2971,57.0,4.6,Easy,4.5,3.9
8293,blah,blahblah,Power Functions,9-16,10,LEGO® Power Functions Motor Set,PT,43.9078,57.0,4.6,Easy,4.5,3.9
9843,blah,blahblah,MINDSTORMS®,8+,1,Touch Sensor,AU,26.6,13.0,3.8,Very Easy,3.8,3.5
9843,blah,blahblah,MINDSTORMS®,8+,1,Touch Sensor,FR,21.35,13.0,3.8,Very Easy,3.8,3.5
9843,blah,blahblah,MINDSTORMS®,8+,1,Touch Sensor,IT,21.35,13.0,3.8,Very Easy,3.8,3.5
9843,blah,blahblah,MINDSTORMS®,8+,1,Touch Sensor,NZ,22.365,13.0,3.8,Very Easy,3.8,3.5
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,US,239.99,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,AU,288.7924,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,AT,268.3878,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,BE,268.3878,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,CA,233.99220000000003,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,CH,264.18,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,CZ,311.952,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,DE,280.5878,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,DN,251.88,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,ES,280.5878,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,FI,329.339,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,FR,268.3878,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,GB,307.986,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,IE,309.8678,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,IT,268.3878,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,LU,268.3878,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,NO,389.87,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,NL,268.3878,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,NZ,283.9929,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,PL,289.9971,228.0,4.2,Challenging,4.8,4.6
10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,PT,280.5878,228.0,4.2,Challenging,4.8,4.6
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,US,119.99,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,AU,129.19240000000002,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,AT,121.9878,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,BE,121.9878,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,CA,101.39220000000002,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,CH,121.38,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,CZ,143.952,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,DE,121.9878,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,DN,95.88,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,ES,121.9878,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,FI,134.139,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,FR,121.9878,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,GB,118.986,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,IE,121.9878,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,IT,121.9878,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,LU,121.9878,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,NO,142.87,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,NL,121.9878,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,NZ,141.9929,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,PL,130.4971,337.0,4.3,Challenging,4.7,4.5
10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,PT,121.9878,337.0,4.3,Challenging,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,US,99.99,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,AU,113.9924,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,AT,109.7878,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,BE,121.9878,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,CA,93.5922,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,CH,101.898,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,CZ,119.952,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,DE,115.88779999999998,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,DN,95.88,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,ES,115.88779999999998,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,FI,134.139,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,FR,121.9878,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,GB,111.986,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,IE,103.6878,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,IT,109.7878,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,LU,121.9878,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,NO,129.87,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,NL,121.9878,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,NZ,127.7929,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,PL,115.9971,134.0,4.4,Average,4.7,4.5
10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,PT,115.88779999999998,134.0,4.4,Average,4.7,4.5
10243,blah,blahblah,Creator Expert,16+,2469,Parisian Restaurant,US,159.99,202.0,4.7,Challenging,4.9,4.7
10243,blah,blahblah,Creator Expert,16+,2469,Parisian Restaurant,AU,189.9924,202.0,4.7,Challenging,4.9,4.7
10243,blah,blahblah,Creator Expert,16+,2469,Parisian Restaurant,AT,182.9878,202.0,4.7,Challenging,4.9,4.7
10243,blah,blahblah,Creator Expert,16+,2469,Parisian Restaurant,BE,195.1878,202.0,4.7,Challenging,4.9,4.7
10243,blah,blahblah,Creator Expert,16+,2469,Parisian Restaurant,CA,148.1922,202.0,4.7,Challenging,4.9,4.7
10243,blah,blahblah,Creator Expert,16+,2469,Parisian Restaurant,CH,182.58,202.0,4.7,Challenging,4.9,4.7
10243,blah,blahblah,Creator Expert,16+,2469,Parisian Restaurant,CZ,215.952,202.0,4.7,Challenging,4.9,4.7
